event_id,user_id,product_id,action,context,timestamp
evt_008918,446,43,remove_from_cart,cart,2026-01-10 03:19:09
evt_000266,14,74,purchase,cart,2026-01-26 03:17:26
evt_001343,68,168,add_to_cart,cart,2026-01-25 11:15:49
evt_002141,108,36,view,product_detail,2026-01-12 07:21:02
evt_007169,359,2,view,product_detail,2026-01-12 09:58:21
evt_004140,207,31,view,category_page,2026-01-21 13:01:00
evt_003709,186,57,remove_from_cart,cart,2026-01-22 07:14:01
evt_006165,309,91,view,category_page,2026-01-07 18:13:21
evt_009208,461,59,view,category_page,2026-01-30 01:56:13
evt_006672,334,85,view,category_page,2026-01-02 04:28:49
evt_008554,428,55,view,product_detail,2026-01-18 19:09:39
evt_005062,254,114,view,product_detail,2026-01-09 15:28:14
evt_003119,156,107,share,product_detail,2026-01-06 20:04:36
evt_006250,313,192,add_to_wishlist,home_page,2026-01-04 20:42:12
evt_008191,410,108,add_to_cart,product_detail,2026-01-23 06:49:27
evt_005067,254,28,search_click,search_results,2026-01-09 07:46:03
evt_003786,190,146,add_to_cart,product_detail,2026-01-08 15:00:44
evt_006968,349,46,add_to_wishlist,product_detail,2026-01-03 00:26:43
evt_000301,16,30,view,home_page,2026-01-21 01:39:03
evt_003047,153,133,remove_from_cart,cart,2026-01-15 01:58:43
evt_001156,58,198,add_to_wishlist,home_page,2026-01-06 18:43:31
evt_002420,121,4,view,category_page,2026-01-15 23:48:40
evt_009218,461,176,view,product_detail,2026-01-30 17:23:09
evt_005056,253,92,view,home_page,2026-01-02 22:56:56
evt_005751,288,119,add_to_wishlist,product_detail,2026-01-28 19:14:12
evt_006124,307,136,add_to_cart,product_detail,2026-01-21 16:52:44
evt_002165,109,80,purchase,checkout,2026-01-29 23:08:40
evt_000655,33,126,search_click,search_results,2026-01-30 19:44:18
evt_003204,161,144,add_to_cart,home_page,2026-01-15 02:46:59
evt_004540,227,44,view,search_results,2026-01-04 01:16:44
evt_000493,25,15,view,product_detail,2026-01-18 18:51:48
evt_001415,71,94,view,home_page,2026-01-28 22:03:43
evt_000925,47,3,purchase,checkout,2026-01-05 07:38:03
evt_001095,55,168,add_to_cart,home_page,2026-01-17 16:36:36
evt_008071,404,198,add_to_cart,home_page,2026-01-29 20:40:19
evt_001859,93,78,add_to_cart,home_page,2026-01-01 11:03:54
evt_004190,210,131,purchase,cart,2026-01-14 02:28:32
evt_007046,353,154,view,product_detail,2026-01-21 01:11:47
evt_006466,324,85,add_to_cart,product_detail,2026-01-16 07:16:16
evt_007480,374,169,add_to_cart,home_page,2026-01-08 09:10:06
evt_004433,222,100,search_click,search_results,2026-01-09 23:23:37
evt_005088,255,151,view,search_results,2026-01-09 11:24:58
evt_009814,491,199,view,search_results,2026-01-21 09:01:21
evt_004571,229,130,search_click,search_results,2026-01-15 10:38:11
evt_001353,68,106,view,search_results,2026-01-25 05:40:10
evt_003938,197,25,add_to_wishlist,product_detail,2026-01-01 04:56:13
evt_001534,77,197,view,home_page,2026-01-07 12:12:14
evt_009169,459,191,search_click,search_results,2026-01-06 00:21:01
evt_006239,312,181,view,home_page,2026-01-14 06:23:15
evt_002084,105,134,purchase,checkout,2026-01-10 10:45:29
evt_008926,447,185,share,product_detail,2026-01-31 05:26:40
evt_000362,19,154,add_to_cart,product_detail,2026-01-22 00:16:47
evt_008499,425,92,view,search_results,2026-01-11 21:33:03
evt_000667,34,102,view,product_detail,2026-01-22 13:34:56
evt_001565,79,107,remove_from_cart,cart,2026-01-20 01:39:22
evt_007995,400,56,remove_from_cart,cart,2026-01-24 00:42:50
evt_001137,57,155,add_to_cart,product_detail,2026-01-25 07:02:42
evt_000019,1,42,search_click,search_results,2026-01-21 13:48:55
evt_008828,442,122,search_click,search_results,2026-01-18 23:36:29
evt_001350,68,162,add_to_cart,home_page,2026-01-25 23:09:02
evt_000881,45,24,search_click,search_results,2026-01-15 04:27:39
evt_000839,42,198,view,product_detail,2026-01-02 20:53:43
evt_007269,364,136,purchase,cart,2026-01-14 03:24:29
evt_004763,239,123,view,product_detail,2026-01-16 14:39:37
evt_009122,457,115,add_to_wishlist,product_detail,2026-01-14 09:51:47
evt_008355,418,3,view,product_detail,2026-01-20 16:40:57
evt_009700,485,196,view,home_page,2026-01-04 21:44:38
evt_007462,374,179,view,search_results,2026-01-08 18:00:56
evt_006331,317,2,view,search_results,2026-01-01 19:45:36
evt_006960,348,4,purchase,checkout,2026-01-13 19:58:13
evt_007863,394,151,remove_from_cart,cart,2026-01-15 11:19:29
evt_009742,488,99,add_to_cart,home_page,2026-01-30 11:51:10
evt_000074,4,159,add_to_cart,product_detail,2026-01-15 15:15:48
evt_002771,139,41,remove_from_cart,cart,2026-01-08 05:20:52
evt_003161,159,119,view,category_page,2026-01-28 20:50:52
evt_000303,16,30,add_to_cart,product_detail,2026-01-21 08:32:55
evt_005152,258,16,purchase,cart,2026-01-10 22:05:26
evt_007574,379,139,search_click,search_results,2026-01-24 01:37:32
evt_004897,245,148,add_to_wishlist,home_page,2026-01-13 22:15:12
evt_004023,202,83,add_to_cart,home_page,2026-01-21 20:50:09
evt_009838,492,190,remove_from_cart,cart,2026-01-26 20:47:13
evt_000524,27,187,add_to_cart,cart,2026-01-20 14:40:55
evt_006520,326,142,view,category_page,2026-01-27 14:33:24
evt_007032,352,34,view,product_detail,2026-01-19 10:23:37
evt_008789,440,23,share,product_detail,2026-01-21 22:23:05
evt_001205,61,198,view,search_results,2026-01-19 04:52:28
evt_006653,333,76,view,category_page,2026-01-30 23:18:51
evt_009201,461,50,search_click,search_results,2026-01-30 17:56:01
evt_000840,42,30,purchase,cart,2026-01-02 18:31:32
evt_004974,249,26,add_to_cart,cart,2026-01-05 14:30:50
evt_002536,127,138,view,category_page,2026-01-30 11:30:09
evt_003653,183,98,view,product_detail,2026-01-15 03:22:50
evt_009963,499,42,remove_from_cart,cart,2026-01-04 03:56:05
evt_007792,390,92,view,category_page,2026-01-12 16:48:16
evt_003386,170,47,add_to_wishlist,product_detail,2026-01-06 06:45:34
evt_005134,257,111,view,search_results,2026-01-06 21:26:07
evt_007794,390,101,view,category_page,2026-01-12 19:35:40
evt_007086,355,158,add_to_cart,product_detail,2026-01-25 23:56:35
evt_006628,332,31,add_to_cart,product_detail,2026-01-07 07:52:38
evt_003094,155,164,view,home_page,2026-01-16 07:07:33
evt_000217,11,51,add_to_cart,cart,2026-01-28 04:10:43
evt_005943,298,138,remove_from_cart,cart,2026-01-13 22:20:34
evt_000936,47,124,share,product_detail,2026-01-05 15:42:14
evt_003189,160,96,add_to_wishlist,home_page,2026-01-09 10:42:23
evt_004837,242,144,add_to_cart,product_detail,2026-01-10 22:01:47
evt_009301,466,113,view,search_results,2026-01-13 16:43:54
evt_006033,302,112,view,search_results,2026-01-16 16:20:57
evt_008264,414,5,view,category_page,2026-01-26 12:10:10
evt_008922,447,33,view,category_page,2026-01-31 17:29:44
evt_000109,6,67,view,home_page,2026-01-26 21:08:19
evt_003406,171,27,view,search_results,2026-01-17 00:17:15
evt_009445,473,74,purchase,checkout,2026-01-27 05:10:56
evt_009595,480,151,add_to_cart,home_page,2026-01-29 10:50:06
evt_000582,30,84,add_to_wishlist,product_detail,2026-01-20 14:35:38
evt_005208,261,103,view,search_results,2026-01-13 22:31:22
evt_006701,336,156,view,product_detail,2026-01-19 07:20:42
evt_009815,491,107,view,home_page,2026-01-21 08:40:10
evt_006102,306,118,add_to_cart,home_page,2026-01-06 06:40:21
evt_007634,382,41,view,search_results,2026-01-13 17:28:10
evt_002528,127,144,purchase,checkout,2026-01-30 08:29:47
evt_009721,487,70,view,home_page,2026-01-27 11:19:36
evt_003146,158,54,search_click,search_results,2026-01-08 13:33:29
evt_006766,339,107,add_to_cart,home_page,2026-01-11 04:50:05
evt_005576,279,75,add_to_wishlist,product_detail,2026-01-11 11:11:30
evt_005243,263,44,add_to_cart,product_detail,2026-01-21 04:57:07
evt_004384,220,86,view,home_page,2026-01-15 01:31:48
evt_003920,196,111,add_to_wishlist,product_detail,2026-01-22 16:07:42
evt_006085,305,37,view,category_page,2026-01-04 03:09:19
evt_001955,98,129,view,search_results,2026-01-22 06:04:00
evt_002457,123,142,add_to_cart,home_page,2026-01-08 06:23:49
evt_008553,428,136,search_click,search_results,2026-01-18 05:05:11
evt_002057,103,2,share,product_detail,2026-01-29 15:09:40
evt_001150,58,56,view,category_page,2026-01-06 20:26:15
evt_009629,482,52,view,product_detail,2026-01-07 19:21:30
evt_004122,207,88,view,home_page,2026-01-21 21:48:04
evt_005933,297,172,view,product_detail,2026-01-02 04:55:43
evt_000211,11,26,rate_review,product_detail,2026-01-28 22:46:27
evt_000625,32,173,add_to_cart,cart,2026-01-24 08:37:31
evt_001611,81,176,add_to_cart,home_page,2026-01-05 16:56:40
evt_007456,373,31,view,product_detail,2026-01-12 13:59:49
evt_002657,133,88,view,category_page,2026-01-16 21:44:21
evt_002131,107,30,view,home_page,2026-01-29 04:23:38
evt_001406,71,185,view,product_detail,2026-01-28 23:58:03
evt_004569,229,192,search_click,search_results,2026-01-15 05:27:11
evt_007280,364,140,search_click,search_results,2026-01-14 07:26:56
evt_006659,333,25,add_to_cart,cart,2026-01-30 15:24:35
evt_003814,191,104,view,category_page,2026-01-22 14:50:21
evt_002783,140,103,add_to_wishlist,product_detail,2026-01-14 07:58:12
evt_009333,467,198,add_to_cart,cart,2026-01-30 01:30:19
evt_001922,97,104,view,category_page,2026-01-31 18:37:12
evt_005631,282,94,search_click,search_results,2026-01-08 15:55:49
evt_008117,406,110,view,category_page,2026-01-08 10:52:06
evt_004660,233,176,view,category_page,2026-01-03 02:38:46
evt_007238,362,19,view,search_results,2026-01-16 07:39:25
evt_003934,197,144,view,home_page,2026-01-01 05:32:05
evt_009986,500,51,add_to_wishlist,home_page,2026-01-05 23:17:38
evt_007018,351,129,add_to_cart,home_page,2026-01-13 15:37:31
evt_007947,398,131,view,search_results,2026-01-25 15:33:00
evt_004334,217,141,add_to_cart,home_page,2026-01-30 12:02:12
evt_006529,327,18,view,search_results,2026-01-18 10:49:52
evt_000617,31,186,add_to_wishlist,product_detail,2026-01-29 01:10:22
evt_005333,267,101,view,home_page,2026-01-14 10:24:29
evt_003020,151,39,add_to_cart,home_page,2026-01-04 10:33:02
evt_002139,107,182,search_click,search_results,2026-01-29 18:25:08
evt_000977,49,179,remove_from_cart,cart,2026-01-05 08:17:58
evt_006632,332,87,add_to_cart,product_detail,2026-01-07 07:16:58
evt_002590,130,56,add_to_cart,home_page,2026-01-04 13:04:23
evt_003807,191,131,view,category_page,2026-01-22 05:15:04
evt_000501,26,21,view,product_detail,2026-01-02 23:21:16
evt_000018,1,163,view,home_page,2026-01-21 19:26:50
evt_006997,350,122,purchase,cart,2026-01-05 10:04:31
evt_007533,377,24,add_to_cart,home_page,2026-01-25 10:37:20
evt_002951,148,177,share,home_page,2026-01-10 08:14:27
evt_000969,49,26,add_to_cart,cart,2026-01-05 19:30:06
evt_007725,387,109,view,home_page,2026-01-09 18:39:19
evt_004669,234,11,search_click,search_results,2026-01-11 08:48:52
evt_005286,265,91,add_to_cart,product_detail,2026-01-10 13:15:39
evt_006265,314,84,search_click,search_results,2026-01-08 02:12:57
evt_009886,495,101,view,home_page,2026-01-13 18:46:20
evt_004062,204,166,add_to_cart,home_page,2026-01-04 20:18:16
evt_007227,362,97,add_to_wishlist,home_page,2026-01-16 23:33:39
evt_004328,217,66,add_to_cart,product_detail,2026-01-30 00:01:14
evt_005066,254,154,purchase,cart,2026-01-09 07:26:53
evt_005094,255,16,search_click,search_results,2026-01-09 21:41:59
evt_005340,267,164,view,category_page,2026-01-14 18:35:03
evt_001757,88,169,search_click,search_results,2026-01-27 10:03:51
evt_002648,133,182,view,home_page,2026-01-16 04:01:45
evt_001674,84,136,view,product_detail,2026-01-18 12:28:57
evt_008951,448,68,add_to_cart,home_page,2026-01-11 15:42:02
evt_003613,181,188,rate_review,product_detail,2026-01-22 05:31:33
evt_002075,104,145,add_to_cart,home_page,2026-01-05 15:24:12
evt_001422,72,186,view,home_page,2026-01-31 19:21:25
evt_003623,182,36,remove_from_cart,cart,2026-01-12 23:22:59
evt_008149,408,179,view,category_page,2026-01-02 00:10:30
evt_007197,360,166,view,product_detail,2026-01-13 06:41:31
evt_004885,245,168,add_to_wishlist,product_detail,2026-01-13 01:03:56
evt_004806,241,35,view,search_results,2026-01-28 14:14:59
evt_008677,434,51,add_to_wishlist,home_page,2026-01-26 16:41:37
evt_002362,119,77,view,search_results,2026-01-08 21:22:13
evt_009183,460,23,add_to_cart,home_page,2026-01-11 18:33:44
evt_005412,271,43,add_to_cart,cart,2026-01-16 06:54:33
evt_002062,104,117,add_to_cart,home_page,2026-01-05 09:48:20
evt_007390,370,15,view,home_page,2026-01-13 08:32:12
evt_001423,72,99,add_to_wishlist,product_detail,2026-01-31 07:01:52
evt_005001,251,18,view,search_results,2026-01-25 20:54:17
evt_005257,263,113,rate_review,product_detail,2026-01-21 20:44:07
evt_004024,202,59,purchase,cart,2026-01-21 09:04:09
evt_009552,478,82,add_to_wishlist,product_detail,2026-01-16 23:14:52
evt_009754,488,23,view,category_page,2026-01-30 16:07:54
evt_003342,168,44,add_to_wishlist,product_detail,2026-01-31 08:26:26
evt_001008,51,154,remove_from_cart,cart,2026-01-04 11:38:08
evt_008723,437,118,purchase,cart,2026-01-08 11:24:59
evt_005113,256,75,view,product_detail,2026-01-10 03:56:48
evt_001323,67,93,remove_from_cart,cart,2026-01-27 20:24:06
evt_000612,31,31,add_to_wishlist,product_detail,2026-01-29 19:33:39
evt_003008,151,199,add_to_wishlist,home_page,2026-01-04 04:06:19
evt_007367,369,182,view,home_page,2026-01-01 15:15:26
evt_008237,412,5,purchase,cart,2026-01-30 12:56:37
evt_009816,491,124,view,search_results,2026-01-21 11:01:09
evt_001947,98,170,view,home_page,2026-01-22 09:00:55
evt_003102,156,54,add_to_wishlist,home_page,2026-01-06 18:14:07
evt_002460,123,184,view,category_page,2026-01-08 07:07:32
evt_006294,315,149,add_to_wishlist,home_page,2026-01-18 07:34:42
evt_005124,257,2,add_to_cart,home_page,2026-01-06 00:32:47
evt_007015,351,166,add_to_cart,home_page,2026-01-13 15:13:53
evt_001472,74,55,search_click,search_results,2026-01-21 19:53:40
evt_002452,123,124,add_to_wishlist,product_detail,2026-01-08 13:05:31
evt_005887,295,41,search_click,search_results,2026-01-24 19:03:19
evt_004354,218,127,add_to_cart,product_detail,2026-01-18 23:35:30
evt_004541,228,176,search_click,search_results,2026-01-18 03:57:04
evt_005176,259,10,view,product_detail,2026-01-12 21:46:49
evt_000664,34,5,share,home_page,2026-01-22 06:31:36
evt_006660,333,135,view,category_page,2026-01-30 20:49:43
evt_009179,459,16,view,category_page,2026-01-06 10:25:38
evt_001366,69,117,view,category_page,2026-01-03 09:54:29
evt_002367,119,99,view,home_page,2026-01-08 17:17:10
evt_007989,400,77,add_to_wishlist,product_detail,2026-01-24 03:53:55
evt_008719,436,88,add_to_cart,product_detail,2026-01-30 20:10:56
evt_002724,137,63,view,category_page,2026-01-10 23:29:17
evt_008580,429,157,add_to_cart,product_detail,2026-01-19 06:15:09
evt_002401,121,22,view,home_page,2026-01-15 15:56:13
evt_002171,109,2,add_to_cart,cart,2026-01-29 12:20:30
evt_008595,430,56,add_to_cart,cart,2026-01-30 16:36:15
evt_007287,365,95,add_to_cart,cart,2026-01-25 10:11:31
evt_002173,109,171,view,home_page,2026-01-29 13:45:01
evt_002782,140,97,view,home_page,2026-01-14 07:42:49
evt_003828,192,147,add_to_cart,product_detail,2026-01-29 16:02:43
evt_000863,44,170,share,product_detail,2026-01-04 08:37:14
evt_007531,377,26,view,home_page,2026-01-25 07:50:21
evt_000689,35,40,view,category_page,2026-01-24 23:04:46
evt_001207,61,3,view,home_page,2026-01-19 22:21:22
evt_002380,119,184,view,category_page,2026-01-08 10:01:42
evt_007138,357,131,search_click,search_results,2026-01-18 23:52:35
evt_002220,111,31,view,product_detail,2026-01-02 07:22:29
evt_008176,409,69,add_to_cart,home_page,2026-01-30 00:54:01
evt_007649,383,44,remove_from_cart,cart,2026-01-06 13:20:40
evt_005345,268,117,rate_review,product_detail,2026-01-09 20:28:57
evt_007242,363,75,add_to_cart,product_detail,2026-01-26 15:41:42
evt_007780,389,182,add_to_wishlist,home_page,2026-01-26 16:44:09
evt_006064,304,73,purchase,checkout,2026-01-09 14:43:28
evt_000961,49,109,view,product_detail,2026-01-05 15:51:07
evt_005871,294,5,view,home_page,2026-01-22 12:23:34
evt_006548,328,63,purchase,cart,2026-01-17 16:19:54
evt_002975,149,118,view,home_page,2026-01-25 09:42:44
evt_007754,388,20,purchase,checkout,2026-01-04 00:43:41
evt_009756,488,64,view,search_results,2026-01-30 03:00:55
evt_009191,460,96,view,category_page,2026-01-11 08:06:27
evt_002321,117,178,view,search_results,2026-01-18 11:34:34
evt_000264,14,184,add_to_cart,cart,2026-01-26 19:41:52
evt_003764,189,200,search_click,search_results,2026-01-26 18:11:54
evt_002986,150,29,purchase,cart,2026-01-13 04:11:37
evt_001598,80,41,view,search_results,2026-01-20 04:10:02
evt_001779,89,142,add_to_cart,product_detail,2026-01-14 03:08:54
evt_007266,364,119,search_click,search_results,2026-01-14 13:36:05
evt_001491,75,134,search_click,search_results,2026-01-16 15:11:40
evt_003438,172,47,view,category_page,2026-01-22 05:29:18
evt_004560,228,23,search_click,search_results,2026-01-18 22:44:59
evt_004327,217,107,add_to_cart,product_detail,2026-01-30 15:32:36
evt_007117,356,50,view,product_detail,2026-01-04 04:25:53
evt_008155,408,72,view,home_page,2026-01-02 11:17:33
evt_009146,458,72,search_click,search_results,2026-01-02 00:04:25
evt_007749,388,22,add_to_cart,cart,2026-01-04 22:37:05
evt_009620,481,34,view,category_page,2026-01-29 13:52:31
evt_003405,171,169,add_to_cart,home_page,2026-01-17 01:13:56
evt_007158,358,107,view,product_detail,2026-01-02 08:06:25
evt_001451,73,98,search_click,search_results,2026-01-05 11:05:48
evt_002813,141,66,share,home_page,2026-01-06 23:40:35
evt_005645,283,119,purchase,cart,2026-01-15 17:20:27
evt_007228,362,107,add_to_cart,product_detail,2026-01-16 18:07:51
evt_002093,105,88,remove_from_cart,cart,2026-01-10 07:41:05
evt_001608,81,86,view,home_page,2026-01-05 19:25:24
evt_007606,381,7,add_to_cart,cart,2026-01-08 13:13:58
evt_003264,164,29,view,search_results,2026-01-27 15:16:37
evt_003068,154,179,view,product_detail,2026-01-09 16:53:32
evt_008660,433,140,add_to_cart,cart,2026-01-19 02:27:15
evt_001092,55,104,view,category_page,2026-01-17 01:18:16
evt_007189,360,33,view,search_results,2026-01-13 01:12:07
evt_005662,284,125,add_to_wishlist,home_page,2026-01-02 01:18:45
evt_002145,108,22,purchase,checkout,2026-01-12 13:33:35
evt_000956,48,122,add_to_wishlist,home_page,2026-01-19 02:52:28
evt_009693,485,85,view,category_page,2026-01-04 20:21:29
evt_006387,320,160,view,product_detail,2026-01-31 10:06:05
evt_002214,111,139,share,product_detail,2026-01-02 10:23:21
evt_009095,455,106,view,category_page,2026-01-18 01:02:36
evt_001593,80,86,add_to_wishlist,home_page,2026-01-20 01:40:47
evt_003475,174,177,view,home_page,2026-01-24 10:04:47
evt_008919,446,194,search_click,search_results,2026-01-10 07:37:53
evt_000855,43,163,add_to_cart,home_page,2026-01-01 00:20:57
evt_006981,350,171,search_click,search_results,2026-01-05 01:43:05
evt_000464,24,187,view,search_results,2026-01-04 22:23:09
evt_008716,436,39,add_to_cart,product_detail,2026-01-30 07:11:09
evt_009702,486,45,add_to_cart,product_detail,2026-01-03 05:53:22
evt_003199,160,50,view,search_results,2026-01-09 08:53:05
evt_000025,2,64,view,search_results,2026-01-27 21:17:02
evt_007332,367,164,view,search_results,2026-01-08 02:13:45
evt_008276,414,155,add_to_cart,cart,2026-01-26 13:10:35
evt_007020,351,101,search_click,search_results,2026-01-13 10:46:41
evt_001923,97,72,add_to_cart,product_detail,2026-01-31 16:33:09
evt_006803,341,30,remove_from_cart,cart,2026-01-16 02:25:41
evt_001850,93,115,view,product_detail,2026-01-01 07:51:11
evt_007099,355,130,add_to_cart,home_page,2026-01-25 21:46:05
evt_002732,137,123,view,home_page,2026-01-10 08:52:36
evt_002040,102,44,view,category_page,2026-01-09 12:20:56
evt_003878,194,59,view,product_detail,2026-01-13 14:07:44
evt_001275,64,133,add_to_cart,product_detail,2026-01-07 02:29:53
evt_006464,324,136,add_to_wishlist,product_detail,2026-01-16 03:44:54
evt_001361,69,161,view,home_page,2026-01-03 18:48:33
evt_003320,166,31,view,category_page,2026-01-08 10:42:44
evt_003719,186,182,view,search_results,2026-01-22 07:36:01
evt_005420,271,38,add_to_wishlist,product_detail,2026-01-16 11:19:41
evt_009916,496,184,view,product_detail,2026-01-25 00:34:10
evt_008692,435,146,view,product_detail,2026-01-29 23:29:07
evt_006006,301,47,view,home_page,2026-01-27 21:23:52
evt_008587,430,77,view,product_detail,2026-01-30 19:29:08
evt_009618,481,160,view,product_detail,2026-01-29 04:31:18
evt_004939,247,196,view,search_results,2026-01-28 06:24:46
evt_009443,473,163,remove_from_cart,cart,2026-01-27 00:33:15
evt_007973,399,72,view,home_page,2026-01-11 11:06:57
evt_001073,54,43,add_to_wishlist,product_detail,2026-01-27 04:49:28
evt_002842,143,177,view,home_page,2026-01-12 15:54:10
evt_008336,417,125,remove_from_cart,cart,2026-01-01 13:18:44
evt_006522,327,157,rate_review,product_detail,2026-01-18 13:33:00
evt_007730,387,66,add_to_wishlist,product_detail,2026-01-09 18:29:09
evt_006217,311,110,view,search_results,2026-01-15 04:57:19
evt_005922,297,125,add_to_wishlist,product_detail,2026-01-02 16:38:11
evt_002615,131,108,purchase,checkout,2026-01-14 06:39:59
evt_001905,96,91,view,category_page,2026-01-17 15:26:26
evt_004565,229,186,add_to_wishlist,product_detail,2026-01-15 03:02:42
evt_008974,449,159,view,search_results,2026-01-02 16:50:44
evt_002036,102,91,add_to_cart,home_page,2026-01-09 21:46:51
evt_003727,187,39,rate_review,product_detail,2026-01-25 16:08:34
evt_005549,278,38,view,product_detail,2026-01-08 05:46:20
evt_001109,56,2,rate_review,product_detail,2026-01-17 20:08:32
evt_002184,110,181,purchase,cart,2026-01-23 07:44:31
evt_002343,118,60,add_to_cart,cart,2026-01-26 23:29:47
evt_004373,219,115,view,home_page,2026-01-27 05:26:12
evt_002345,118,129,view,product_detail,2026-01-26 10:03:51
evt_003147,158,37,search_click,search_results,2026-01-08 08:33:35
evt_006274,314,142,add_to_wishlist,home_page,2026-01-08 12:57:28
evt_002526,127,197,add_to_wishlist,product_detail,2026-01-30 23:26:48
evt_004330,217,17,search_click,search_results,2026-01-30 17:03:01
evt_006553,328,42,view,search_results,2026-01-17 08:12:41
evt_004968,249,174,view,search_results,2026-01-05 13:32:34
evt_008527,427,151,search_click,search_results,2026-01-13 13:30:26
evt_008787,440,179,view,search_results,2026-01-21 15:10:01
evt_009387,470,70,add_to_cart,cart,2026-01-29 19:57:58
evt_005456,273,31,view,product_detail,2026-01-20 13:24:41
evt_009592,480,62,add_to_cart,home_page,2026-01-29 14:31:54
evt_004121,207,116,view,home_page,2026-01-21 01:33:24
evt_004714,236,100,view,product_detail,2026-01-25 02:00:28
evt_001989,100,71,view,category_page,2026-01-20 14:52:06
evt_005017,251,18,remove_from_cart,cart,2026-01-25 06:00:45
evt_006682,335,177,view,category_page,2026-01-16 07:44:39
evt_009803,491,108,remove_from_cart,cart,2026-01-21 17:13:27
evt_000246,13,99,add_to_cart,product_detail,2026-01-10 21:49:21
evt_002089,105,119,search_click,search_results,2026-01-10 06:38:02
evt_007383,370,75,share,product_detail,2026-01-13 01:26:03
evt_005735,287,136,view,home_page,2026-01-20 20:01:07
evt_007799,390,49,add_to_cart,cart,2026-01-12 16:44:13
evt_000131,7,63,add_to_cart,product_detail,2026-01-10 23:53:10
evt_005137,257,132,share,product_detail,2026-01-06 11:16:41
evt_005608,281,49,add_to_wishlist,home_page,2026-01-11 05:44:13
evt_007306,366,125,view,category_page,2026-01-21 19:59:07
evt_003872,194,84,view,home_page,2026-01-13 09:20:19
evt_005740,287,194,remove_from_cart,cart,2026-01-20 08:53:10
evt_009219,461,147,rate_review,product_detail,2026-01-30 19:40:25
evt_005938,297,194,view,home_page,2026-01-02 21:33:11
evt_005150,258,50,view,category_page,2026-01-10 06:10:45
evt_001761,89,86,view,category_page,2026-01-14 01:34:37
evt_001558,78,155,search_click,search_results,2026-01-20 15:32:54
evt_007180,359,138,view,home_page,2026-01-12 19:07:40
evt_004979,249,181,rate_review,product_detail,2026-01-05 16:52:26
evt_005075,254,146,view,category_page,2026-01-09 14:38:19
evt_001405,71,159,add_to_wishlist,home_page,2026-01-28 22:34:50
evt_003757,188,7,add_to_cart,home_page,2026-01-29 11:58:37
evt_001431,72,163,view,category_page,2026-01-31 11:46:35
evt_009973,499,39,view,product_detail,2026-01-04 20:22:47
evt_008562,429,71,add_to_cart,product_detail,2026-01-19 08:52:37
evt_009915,496,70,purchase,checkout,2026-01-25 03:51:53
evt_002956,148,98,search_click,search_results,2026-01-10 06:12:06
evt_001932,97,139,view,product_detail,2026-01-31 01:09:01
evt_006422,322,9,view,search_results,2026-01-10 01:19:44
evt_003886,195,15,add_to_wishlist,home_page,2026-01-15 13:50:11
evt_008886,445,86,search_click,search_results,2026-01-08 21:10:08
evt_008171,409,148,add_to_cart,cart,2026-01-30 14:16:47
evt_004294,215,148,search_click,search_results,2026-01-05 09:09:15
evt_002194,110,107,add_to_wishlist,home_page,2026-01-23 20:51:52
evt_004360,218,50,add_to_cart,product_detail,2026-01-18 14:13:51
evt_001496,75,135,search_click,search_results,2026-01-16 15:39:29
evt_005651,283,87,purchase,cart,2026-01-15 06:32:57
evt_005279,264,184,add_to_cart,cart,2026-01-03 10:54:25
evt_008283,415,8,add_to_wishlist,product_detail,2026-01-10 20:39:59
evt_005212,261,137,view,category_page,2026-01-13 05:48:00
evt_002895,145,27,share,product_detail,2026-01-29 16:42:58
evt_007516,376,140,add_to_cart,product_detail,2026-01-03 15:08:10
evt_009661,484,161,view,category_page,2026-01-15 17:57:19
evt_000486,25,120,add_to_cart,home_page,2026-01-18 04:43:29
evt_001219,61,89,remove_from_cart,cart,2026-01-19 17:33:11
evt_005969,299,165,remove_from_cart,cart,2026-01-03 02:09:58
evt_001554,78,121,view,home_page,2026-01-20 04:26:33
evt_007062,354,39,add_to_cart,home_page,2026-01-02 20:27:19
evt_002643,133,40,add_to_wishlist,home_page,2026-01-16 08:13:54
evt_008367,419,10,add_to_cart,cart,2026-01-23 14:13:34
evt_005384,270,34,add_to_wishlist,home_page,2026-01-22 18:07:57
evt_003772,189,29,view,home_page,2026-01-26 21:11:03
evt_003608,181,100,search_click,search_results,2026-01-22 09:05:47
evt_001329,67,125,purchase,checkout,2026-01-27 02:51:17
evt_007160,358,142,add_to_cart,product_detail,2026-01-02 05:05:51
evt_004136,207,78,search_click,search_results,2026-01-21 19:43:56
evt_007830,392,154,view,search_results,2026-01-03 00:36:38
evt_002502,126,62,add_to_cart,cart,2026-01-11 14:30:28
evt_001885,95,34,purchase,cart,2026-01-14 17:27:31
evt_002868,144,55,remove_from_cart,cart,2026-01-20 16:33:09
evt_005767,289,115,view,home_page,2026-01-23 11:12:56
evt_002061,104,21,view,category_page,2026-01-05 17:28:15
evt_000035,2,130,search_click,search_results,2026-01-27 22:45:59
evt_004548,228,156,view,home_page,2026-01-18 00:43:45
evt_001685,85,175,rate_review,product_detail,2026-01-24 03:32:41
evt_005452,273,169,view,category_page,2026-01-20 08:13:42
evt_001250,63,191,view,product_detail,2026-01-03 21:02:37
evt_007245,363,47,purchase,checkout,2026-01-26 11:30:08
